TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,z_global
6743108,interevent,2522.838503047329,2526.86789228804,2.959944796214586,0.4428625782605128
6743108,interevent,2526.86789228804,2528.274921247702,1.4070289596620569,0.21051759936875913
6743108,interevent,2528.274921247702,2530.052799008476,1.7778777607741176,0.26600345046143636
6743108,interevent,2530.052799008476,2535.25305049681,5.2002514883338335,0.7780539639360325
6743108,interevent,2535.25305049681,2543.8561614302707,7.443388710979889,1.1136688494175453
6743108,interevent,2543.8561614302707,2543.979776493888,0.1236150636173079,0.01849510364362535
6743108,interevent,2543.979776493888,2546.8062457496844,2.826469255796382,0.42289216460958345
6743108,interevent,2546.8062457496844,2547.0756968403566,0.2694510906721916,0.0403148750891579
7242537,initial,1381.7089025736786,1392.4185338052923,10.480464564636575,1.5680716628224611
7242537,interevent,1392.4185338052923,1394.0949143996002,1.6763805943078296,0.2508175939938152
7242537,interevent,1394.0949143996002,1404.5656457302107,10.19989799712198,1.5260937064693156
7491381,initial,1410.917224333156,1417.2374698471883,6.299412181009757,0.9425087669119528
7491381,interevent,1417.2374698471883,1421.5556152024208,1.5681453547667843,0.2346235969628258
7491381,interevent,1421.5556152024208,1425.7987516078006,3.18063640491414,0.4758821315150658
7491381,interevent,1425.7987516078006,1428.0821317216864,2.283380113885869,0.34163596756179804
7491381,interevent,1428.0821317216864,1428.787700689753,0.7055689680664727,0.10556618918641296
7491381,interevent,1428.787700689753,1431.764140607563,2.976439917810012,0.4453305540443225
7491381,interevent,1431.764140607563,1433.0738823072588,1.3097416996959057,0.19596162290743765
7491381,interevent,1433.0738823072588,1433.2919409145852,0.2180586073263839,0.032625607469423265
7491381,interevent,1433.2919409145852,1453.7351748168885,17.92240056834885,2.681523160319519
7491381,interevent,1453.7351748168885,1457.275464265138,3.540289448249496,0.5296928898286776
7491381,interevent,1457.275464265138,1469.001817048346,7.726352781811101,1.1560055166836587
7491381,interevent,1469.001817048346,1470.5129190909563,1.5111020426102186,0.2260888606642018
7491381,interevent,1470.5129190909563,1482.8947252098876,11.298472785442982,1.6904608472991154
7491381,interevent,1482.8947252098876,1486.311338865824,3.4166136559363167,0.5111887000470734
7491381,interevent,1486.311338865824,1489.2529489565366,2.941610090712629,0.44011936664365153
7491381,interevent,2146.9649075163243,2151.6066788143708,4.641771298046479,0.6944949809123001
7491381,interevent,2151.6066788143708,2154.9247965295062,3.318117715135486,0.4964518825405322
7491381,interevent,2154.9247965295062,2159.398486714133,3.0639679621458527,0.45842637104545164
7491381,interevent,2159.398486714133,2160.399895806912,1.0014090927788857,0.14982935265844977
7491381,interevent,2160.399895806912,2163.4499488083584,3.0500530014464857,0.45634443513245887
7491381,interevent,2163.4499488083584,2165.2999758521605,1.850027043802129,0.2767983198597763
7491381,interevent,2165.2999758521605,2166.0680416041614,0.7680657520008936,0.11491686589551374
7491381,interevent,2166.0680416041614,2167.7083391565657,1.6402975524042631,0.245418902440739
7491381,interevent,2167.7083391565657,2174.8167453389697,2.8306284034879354,0.42351445015774747
7491381,interevent,2174.8167453389697,2175.3834180402523,0.5666727012826414,0.08478473444532657
7491381,interevent,2175.3834180402523,2175.759810676582,0.3763926363299106,0.056315311547874995
7491381,interevent,2175.759810676582,2176.102869478769,0.343058802186988,0.051327952408365955
7491381,interevent,2176.102869478769,2179.3251152927555,3.2222458139863197,0.4821076699795562
7491381,interevent,2179.3251152927555,2180.1390083301894,0.8138930374338997,0.12177347680511472
7491381,interevent,2180.1390083301894,2181.0112342231487,0.8722258929592499,0.13050115268214205
7491381,interevent,2181.0112342231487,2184.291796313547,3.2805620903982344,0.4908328653140644
7491381,interevent,2184.291796313547,2185.237629338488,0.9458330249412938,0.14151414329251374
7491381,interevent,2185.237629338488,2188.4543037507046,2.2097299672545887,0.33061654116299943
7491381,interevent,2188.4543037507046,2190.4043073693306,1.9500036186259424,0.29175666764678665
7491381,interevent,2190.4043073693306,2191.2945850463875,0.890277677056929,0.133202034015444
7491381,interevent,2191.2945850463875,2194.514021540557,3.219436494169713,0.4816873436887646
7491381,interevent,2194.514021540557,2194.5195770726923,0.0055555321350766,0.0008312105307151777
7491381,interevent,2194.5195770726923,2195.330684419237,0.8111073465447589,0.12135668583962798
7491381,interevent,2195.330684419237,2197.6917805923067,2.3610961730696545,0.3532637298046594
7491381,interevent,2197.6917805923067,2198.663994888352,0.972214296045422,0.1454612701963348
7491381,interevent,2198.663994888352,2202.877855348909,2.7138604600913823,0.40604380255076883
7491381,interevent,2202.877855348909,2203.9486814830384,1.07082613412922,0.1602154280835527
7491381,interevent,2203.9486814830384,2204.204235063896,0.255553580857395,0.03823555015179667
7491381,interevent,2204.204235063896,2205.5653342236405,1.3610991597447537,0.20364565039309596
7491381,interevent,2205.5653342236405,2207.298649207872,1.7333149842315834,0.2593360335084875
7491381,interevent,2207.298649207872,2207.472258301608,0.1736090937356493,0.02597513675240408
7491381,interevent,2207.472258301608,2213.3874486803475,5.9151903787396805,0.8850220670941596
7491381,interevent,2213.3874486803475,2213.562445560017,0.1749968796693792,0.02618277523859183
7491381,interevent,2213.562445560017,2216.4874054081733,1.3555154031946586,0.20281021696700077
7491381,interevent,2216.4874054081733,2219.9706828300305,3.4832774218571103,0.5211628344599835
7491381,interevent,2219.9706828300305,2220.2012341713967,0.2305513413662083,0.03449475192558846
7491381,interevent,2220.2012341713967,2221.883146233719,1.681912062322226,0.2516452040862581
7491381,interevent,2221.883146233719,2224.062266841583,2.1791206078642062,0.32603681392083483
7491381,interevent,2224.062266841583,2225.7261174781347,1.663850636551615,0.2489428801800613
7586485,initial,1410.917224333156,1411.2693478816884,0.3521235485325178,0.05268420639762714
7586485,interevent,1411.2693478816884,1425.427867377001,10.325186161358488,1.544839136961893
7586485,interevent,1425.427867377001,1428.4167782324623,2.9889108554614268,0.44719643735697573
7586485,interevent,1428.4167782324623,1431.5015091469756,3.084730914513329,0.46153289337976017
7586485,interevent,1431.5015091469756,1433.519563097084,2.018053950108424,0.301938257955618
7586485,interevent,1433.519563097084,1438.9125964840166,4.247200053443748,0.6354598127849427
7586485,interevent,1438.9125964840166,1439.8139824787177,0.9013859947010588,0.13486404413073652
7586485,interevent,1439.8139824787177,1440.9098104155837,1.0958279368660442,0.16395616096321686
7586485,interevent,1440.9098104155837,1441.4750846543654,0.5652742387817398,0.08457549854689293
7586485,interevent,1441.4750846543654,1441.7959157609869,0.3208311066214264,0.04800227735539084
7586485,interevent,1441.7959157609869,1442.032025134822,0.2361093738352337,0.03532633655258425
7586485,interevent,1442.032025134822,1442.723686239328,0.6916611045057834,0.10348531513684986
7586485,interevent,1442.723686239328,1443.48340155671,0.759715317382188,0.11366748617411988
7586485,interevent,1443.48340155671,1445.9778176174718,2.4944160607617505,0.37321085492409806
7586485,interevent,1445.9778176174718,1447.3083544416604,1.3305368241885844,0.199072958787706
7586485,interevent,1447.3083544416604,1448.840274083589,1.5319196419286527,0.22920355919477792
7586485,interevent,1448.840274083589,1457.044296512932,6.829022428877352,1.0217482716972404
7586485,interevent,1457.044296512932,1461.0511432058274,4.006846692895351,0.5994984971948106
7586485,interevent,2151.438616585151,2169.480322608425,16.631983800793023,2.4884529052792153
7586485,interevent,2169.480322608425,2175.2150020134263,1.456901626085255,0.2179794742203274
7586485,interevent,2175.2150020134263,2193.713259276638,17.491312818249753,2.6170244464551375
7586485,interevent,2193.713259276638,2197.4437021228173,3.7304428461793577,0.55814336099284
7652166,initial,1437.97971276287,1449.641462596723,11.661749833853037,1.7448138239112112
7652962,initial,1410.917224333156,1413.6983809010555,2.760323234876978,0.4129954944407668
7652962,interevent,1413.6983809010555,1414.08727693335,0.3888960322944967,0.05818605122551027
7652962,interevent,1414.08727693335,1416.722042106138,2.6347651727878656,0.39420968222923836
7652962,interevent,1416.722042106138,1436.0999361082052,15.565394001135928,2.3288713113161834
7652962,interevent,1436.0999361082052,1441.3040867190014,4.058317277307424,0.6071994501809802
7652962,interevent,1441.3040867190014,1443.1749081936705,1.8708214746691283,0.27990955196079276
7652962,interevent,1443.1749081936705,1459.862154081114,15.312245886977962,2.2909956635469553
7652962,interevent,1459.862154081114,1461.463504152794,1.6013500716799172,0.2395916377726972
7652962,interevent,2146.2716984138506,2147.1092124954243,0.8375140815737723,0.1253076226183635
7652962,interevent,2147.1092124954243,2164.7732295335163,16.254294815611047,2.431943635926558
7652962,interevent,2164.7732295335163,2166.605170068289,1.831940534772912,0.27409224303339275
7652962,interevent,2166.605170068289,2167.952386620713,1.3472165524235606,0.20156855514486546
7652962,interevent,2167.952386620713,2181.111993666884,8.881829267254943,1.3288862055794384
7652962,interevent,2181.111993666884,2184.820259248758,3.708265581874002,0.554825231390695
7652962,interevent,2184.820259248758,2194.6714446260166,8.844240932296998,1.3232622942979564
7652962,interevent,2194.6714446260166,2199.1574245284824,4.485979902465715,0.6711857018994158
7785194,initial,1410.917224333156,1411.3790098254003,0.4617854922444167,0.06909166480408789
7785194,interevent,1411.3790098254003,1425.973735346594,10.761392187239608,1.6101036397058421
7785194,interevent,2146.1107320650685,2148.998294936426,2.887562871357659,0.4320329013345809
7785194,interevent,2148.998294936426,2150.3205415476464,1.32224661122018,0.19783258934087997
7785194,interevent,2150.3205415476464,2166.7568245402585,15.026560770131256,2.2482518773860813
7785194,interevent,2166.7568245402585,2181.299820283262,10.265217964087242,1.5358667836628912
7785194,interevent,2181.299820283262,2183.045629517876,1.7458092346141711,0.2612054048376223
7785194,interevent,2183.045629517876,2191.2941109575345,7.241536994696617,1.0834680931014675
7807668,initial,2144.514134055469,2168.3720989768435,22.44824269889341,3.3586729900380696
7807668,interevent,2168.3720989768435,2168.395710080459,0.0236111036156216,0.0035326585266599814
8511113,initial,2333.854319276754,2345.1355247217616,11.2812054450078,1.6878773332705408
8511113,interevent,2345.1355247217616,2345.635535897656,0.5000111758945422,0.07481093525761633
8511113,interevent,2345.635535897656,2345.7897059254383,0.1541700277821291,0.023066692352305206
8511113,interevent,2345.7897059254383,2345.9327645560056,0.1430586305673387,0.021404221476188902
8511113,interevent,2345.9327645560056,3071.780970059807,16.69805503615953,2.498338386143821
8511113,interevent,3071.780970059807,3072.715713164264,0.934743104457084,0.13985488573317606
8511113,interevent,3072.715713164264,3073.662955561628,0.9472423973643344,0.14172501151741956
11244460,initial,2718.631935013924,2726.916146216293,8.277266757872894,1.2384324538854932
12359032,initial,1354.1047474853694,1356.338204940849,2.233457455479538,0.33416661298338796
12359032,interevent,1356.338204940849,1357.654896893094,1.316691952245037,0.19700150945106726
12359032,interevent,1357.654896893094,1358.4382440662855,0.783347173191487,0.11720324961341481
12359032,interevent,1358.4382440662855,1370.057807831546,10.161242006248813,1.5203100540832308
12359032,interevent,1370.057807831546,1377.157771091893,7.099963260347067,1.0622860396090532
12359212,initial,2088.2363794292323,2090.976842036033,2.74046260680052,0.4100239765371012
12377787,initial,1354.1047474853694,1354.843710315419,0.7389628300495588,0.11056252960290262
12377897,initial,2088.2363794292323,2088.785110271309,0.5487308420765658,0.08210029991230709
12377912,initial,2088.2363794292323,2092.3393364204994,4.102956991267092,0.613878378396896
12393842,initial,2088.2363794292323,2092.7004356617867,4.464056232554412,0.6679055147167803
12393842,interevent,2092.7004356617867,2107.372703568022,13.72087901770874,2.0528976978064364
12394898,initial,1354.1047474853694,1372.639742655678,17.07667341129695,2.5549867094519456
12394976,initial,2088.2363794292323,2104.839422196719,15.651653878960133,2.3417773871127725
12418075,initial,2088.2363794292323,2090.2462433575984,2.0098639283660304,0.30071287897237325
12418282,initial,2088.2363794292323,2109.1518447778026,19.964076460043543,2.9869956983629935
12420159,initial,2088.2363794292323,2103.836631498321,14.648863180561875,2.191741320657661
12424475,initial,2088.2363794292323,2107.201848803091,18.01408048533176,2.695240174387378
12787754,initial,2447.687606282532,2470.3742869281905,21.756125090154452,3.2551193734106145
13020091,initial,1437.97971276287,1442.738059303225,4.758346540355205,0.7119367968665068
13020091,interevent,1442.738059303225,1444.0116845677703,1.2736252645452169,0.19055793510593952
13020091,interevent,1444.0116845677703,1445.025582769103,1.0138982013327222,0.15169795467474442
13020091,interevent,1445.025582769103,1463.1075023607914,16.706919591222686,2.4996646878084405
13020091,interevent,2187.523884701736,2192.905803139384,5.381918437647983,0.8052347051650165
13020091,interevent,2192.905803139384,2195.925209989363,3.0194068499790774,0.45175920311395107
13020091,interevent,2195.925209989363,2197.732124907772,1.8069149184088928,0.27034794719392247
13020091,interevent,2197.732124907772,2199.3932041687167,1.6610792609449163,0.24852823104603675
13324350,initial,1437.97971276287,1438.584000808569,0.6042880456991497,0.09041268684219432
13324350,interevent,1438.584000808569,1442.0424166120026,3.458415803433581,0.5174430757506812
13324350,interevent,1442.0424166120026,1443.7105036905743,1.668087078571716,0.24957673039175188
13324350,interevent,1443.7105036905743,1445.0619144480054,1.35141075743104,0.20219608591697344
13324350,interevent,1445.0619144480054,1445.7397019597772,0.6777875117718395,0.10140956863787856
13324350,interevent,1445.7397019597772,1447.9813947565506,2.24169279677335,0.3353987726111273
13324350,interevent,1447.9813947565506,1453.957837268675,4.601442511658661,0.6884610473265563
13324350,interevent,1453.957837268675,1455.6703480376916,1.712510769016717,0.25622333748776266
13324350,interevent,1455.6703480376916,1457.750909239723,2.0805612020312765,0.31129050086972104
13324350,interevent,1457.750909239723,1458.5814648485682,0.8305556088453159,0.12426650618361759
13324350,interevent,1458.5814648485682,1459.2314640143252,0.6499991657569808,0.09725191725955758
13324350,interevent,1459.2314640143252,1459.55368553533,0.3222215210048489,0.04821030910634798
13324350,interevent,1459.55368553533,1460.7231257998344,1.1694402645043738,0.17496992894002505
13324350,interevent,1460.7231257998344,1463.3036623886844,2.580536588850009,0.386096081418558
13324350,interevent,2175.2296352050244,2176.315765413832,1.0861302088078446,0.16250520118294795
13324350,interevent,2176.315765413832,2177.719953237079,1.4041878232469571,0.21009251272538995
13324350,interevent,2177.719953237079,2177.783842999836,0.0638897627568439,0.009559092147641907
13324350,interevent,2177.783842999836,2179.4949747804576,1.711131780621599,0.2560170152763369
13324350,interevent,2179.4949747804576,2182.5644434400338,3.06946865957616,0.4592493772884506
13324350,interevent,2182.5644434400338,2184.0866715016423,1.52222806160853,0.22775351923002
13324350,interevent,2184.0866715016423,2184.2811163887977,0.1944448871554414,0.029092557457612255
13324350,interevent,2184.2811163887977,2187.4866801555954,2.1986193218358494,0.3289541827695004
13324350,interevent,2187.4866801555954,2187.811682512689,0.3250023570935809,0.048626373703752196
13324350,interevent,2187.811682512689,2190.896412955563,3.084730442873933,0.4615328228137688
13324350,interevent,2190.896412955563,2190.971412889224,0.0749999336612745,0.011221379545009425
13324350,interevent,2190.971412889224,2191.0561350228654,0.0847221336412076,0.012676000778143173
13324350,interevent,2191.0561350228654,2194.7200073639824,3.663872341116985,0.5481831801321259
13324350,interevent,2194.7200073639824,2199.1144005313995,4.394393167417093,0.6574826295752404
13912397,initial,1437.97971276287,1452.9997824216107,13.645069658275132,2.0415552131702426
13912397,interevent,1452.9997824216107,1460.8400054856756,7.840223064064958,1.173042620500827
13912397,interevent,2151.825577907693,2154.277012035181,2.451434127488028,0.3667799614112982
13912397,interevent,2154.277012035181,2191.1674608773333,30.196004395793352,4.517881677046435
13955147,initial,1410.917224333156,1412.438044375658,1.5208200425020095,0.2275428534863375
13955147,interevent,1412.438044375658,1414.3200415648498,1.8611638561692416,0.27846459331352813
13955147,interevent,1414.3200415648498,1415.5770188123297,1.256977247479881,0.18806708332724806
13955147,interevent,1415.5770188123297,1429.1078436725086,9.71832485924756,1.4540414432876445
13955147,interevent,1429.1078436725086,1429.4578492486764,0.3500055761678595,0.05236731849373898
13955147,interevent,1429.4578492486764,1436.1454246085775,6.687575359901075,1.000585169691305
13955147,interevent,1436.1454246085775,1438.9565595189235,1.665301576857246,0.2491599677303006
13955147,interevent,1438.9565595189235,1457.255188518288,16.92362899889872,2.53208843001453
13955147,interevent,2146.801711466036,2147.543396970379,0.7416855043429678,0.1109698921182052
13955147,interevent,2147.543396970379,2147.8336819032384,0.290284932859322,0.043432003853810824
13955147,interevent,2147.8336819032384,2151.178200973485,3.344519070246861,0.5004020143839192
13955147,interevent,2151.178200973485,2155.5532786279764,4.375077654491179,0.6545926709970485
13955147,interevent,2155.5532786279764,2161.581158053549,4.618157203091869,0.6909618748259091
13955147,interevent,2161.581158053549,2168.650677613303,7.069519559753644,1.0577310979919539
13955147,interevent,2168.650677613303,2176.432666216177,3.504210823958146,0.5242948592322308
13955147,interevent,2176.432666216177,2179.031281357444,2.598615141267146,0.3888009677883681
13955147,interevent,2179.031281357444,2188.1756869291103,8.137461126704238,1.2175149413853037
13955147,interevent,2188.1756869291103,2190.35761947378,2.1819325446695075,0.3264575317616182
13955147,interevent,2190.35761947378,2191.702052649898,1.3444331761184003,0.20115211048402284
13955147,interevent,2191.702052649898,2194.3450789417234,2.6430262918252083,0.3954456986849755
13955147,interevent,2194.3450789417234,2196.1603315574325,1.815252615709141,0.27159542117650004
13955147,interevent,2196.1603315574325,2199.08667134756,2.9263397901272583,0.43783464677431516
13955147,interevent,2199.08667134756,2199.1908360737,0.104164726140425,0.015584972814812095
13981777,initial,2144.514134055469,2146.4781313154817,1.9639972600125477,0.29385037564825023
13981777,interevent,2146.4781313154817,2152.257437308511,5.779305993029084,0.8646912455605616
13981777,interevent,2152.257437308511,2153.0824538426978,0.8250165341869433,0.12343775799631306
13981777,interevent,2153.0824538426978,2163.607639529875,9.115463464696404,1.3638422098877194
13981777,interevent,2163.607639529875,2165.9271125141345,2.3194729842593915,0.3470361296360646
13981777,interevent,2165.9271125141345,2182.159137232907,11.954246939856604,1.788576809850726
13981777,interevent,2182.159137232907,2189.942435557112,6.7763538792428335,1.0138680809199616
14076629,initial,2447.687606282532,2452.5648983579385,4.877292075406331,0.729733252527668
14076629,interevent,2452.5648983579385,2484.2469670216246,29.744568664150847,4.450338528170889
14076629,interevent,2484.2469670216246,2495.500608098759,10.198085521631128,1.5258225265574676
14076629,interevent,2495.500608098759,2502.969148149404,6.16992893963743,0.9231356751607107
14076629,interevent,2502.969148149404,2505.199837030716,2.230688881311835,0.33375238299653737
14076629,interevent,2505.199837030716,2521.028338318219,14.342401750506724,2.145889013133143
14076858,initial,2447.687606282532,2461.810229811911,13.192067973875057,1.9737777687508946
14076858,interevent,2461.810229811911,2467.764968119516,5.954738307605112,0.8909391699281743
14076858,interevent,2467.764968119516,2467.8135837170807,0.0486155975645488,0.007273794061512874
14076858,interevent,2467.8135837170807,2489.873807463281,19.997723746665542,2.9920299558004784
14076858,interevent,2489.873807463281,2504.394233879816,13.221815305527343,1.9782285206732784
14076858,interevent,2504.394233879816,2517.9532302755683,12.079841303252124,1.8073680534102208
14076858,interevent,2517.9532302755683,2517.978231239641,0.0250009640726602,0.0037406073999678964
14076858,interevent,2517.978231239641,2519.2532785028257,1.2750472631846606,0.19077069244673597
14076858,interevent,2519.2532785028257,2520.217200673676,0.9569777263541256,0.1431815970936597
14078240,initial,2500.1875831289217,2519.2101920268315,17.543453805409627,2.624825704112443
14078777,initial,2474.166761370376,2475.4752954081487,1.3085340377724606,0.19578093431021518
14078777,interevent,2475.4752954081487,2491.051598340789,14.520747377137011,2.1725728229568886
14078777,interevent,2491.051598340789,2521.135244881051,27.29893589225821,4.084426557034162
14085128,initial,1437.97971276287,1439.7136289479224,1.7339161850525215,0.2594259842893107
14085128,interevent,1439.7136289479224,1441.6594858109745,1.9458568630520856,0.2911362361890098
14085128,interevent,1441.6594858109745,1445.5553501172142,3.895864306239673,0.5828934760610734
14085128,interevent,1445.5553501172142,1459.6497931232088,12.719443005529,1.9030643175069026
14085128,interevent,1459.6497931232088,1462.96781712529,3.3180240020810743,0.4964378613314385
14085128,interevent,1462.96781712529,1489.2589783871051,21.20782792692989,3.1730839598890204
14087575,initial,1437.97971276287,1443.1051119346764,5.125399171806521,0.7668546706490591
14087575,interevent,1443.1051119346764,1443.3259468129215,0.2208348782451139,0.0330409890328196
14087575,interevent,1443.3259468129215,1443.7342828376286,0.4083360247070686,0.06109463424104711
14087575,interevent,1443.7342828376286,1446.4120728893947,2.677790051766124,0.4006470012150607
14087575,interevent,1446.4120728893947,1447.75235313082,1.340280241425262,0.2005307545155254
14087575,interevent,1447.75235313082,1448.0842977703364,0.3319446395164505,0.0496650677688363
14087575,interevent,1448.0842977703364,1448.1398533415456,0.0555555712091972,0.00831214269060203
14087575,interevent,1448.1398533415456,1449.849573456923,1.7097201153774222,0.25580580400291164
14087575,interevent,1449.849573456923,1454.8023535661057,3.577780108716979,0.5353021871968422
14087575,interevent,1454.8023535661057,1457.9676220277622,3.165268461656524,0.4735828024930067
14087575,interevent,1457.9676220277622,1459.4440021496594,1.4763801218971366,0.22089381805772548
14087575,interevent,1459.4440021496594,1462.0009242946371,2.556922144977761,0.3825629231276242
14087575,interevent,1462.0009242946371,1463.3897966094398,1.3888723148027111,0.20780102892283267
14087575,interevent,2176.270079520455,2180.9284242457,4.658344725245115,0.696974672665061
14087575,interevent,2180.9284242457,2183.1464756077016,2.218051362001461,0.3318615759815664
14087575,interevent,2183.1464756077016,2188.240903164067,4.087483111403344,0.6115631992959489
14087575,interevent,2188.240903164067,2189.57701082434,1.3361076602732282,0.1999064590728016
14087575,interevent,2189.57701082434,2191.2381133573726,1.66110253303259,0.2485317129814978
14087575,interevent,2191.2381133573726,2191.2478355173057,0.0097221599330623,0.001454615241379956
14087575,interevent,2191.2478355173057,2193.2867085614994,2.0388730441936787,0.30505318013100297
14087575,interevent,2193.2867085614994,2194.0964230190407,0.809714457541304,0.12114828383966851
14108773,initial,2474.166761370376,2474.873914009314,0.7071526389377141,0.10580313568827035
14108972,initial,2500.1875831289217,2516.4003718257404,14.733633604318584,2.204424546531719
14109537,initial,2447.687606282532,2470.194293260724,21.57613142268792,3.228188986145711
14109537,interevent,2470.194293260724,2476.7393283145675,5.538090609812116,0.8286009554091438
14109888,initial,2474.166761370376,2488.0097024843485,12.78738555846894,1.9132297821490352
14109888,interevent,2488.0097024843485,2519.2240778790747,28.436609191218395,4.254643559405284
14112924,initial,2447.687606282532,2453.456626632152,5.76902034961995,0.8631523227519124
14155535,initial,2447.687606282532,2454.26502365458,6.577417372047876,0.9841034938914563
14155762,initial,2447.687606282532,2449.6173387981216,1.9297325155894212,0.28872373508452426
14155762,interevent,2449.6173387981216,2452.368999820675,2.751661022553435,0.4116994669986502
14155762,interevent,2452.368999820675,2477.9727926742107,23.666292854000403,3.540915859172374
14155762,interevent,2477.9727926742107,2488.52644218499,9.49809395527609,1.4210908199955548
14155762,interevent,2488.52644218499,2488.9320308804504,0.4055886954602101,0.060683582887944086
14156573,initial,2447.687606282532,2455.360913741433,7.673307458900581,1.1480689536440853
14156573,interevent,2455.360913741433,2475.723939138368,18.42552539740018,2.7567999557737806
14156573,interevent,2475.723939138368,2494.365742841688,17.586248147816605,2.631228530556218
14156573,interevent,2494.365742841688,2506.8762689880414,11.211915035345555,1.6775102042919894
14156573,interevent,2506.8762689880414,2508.5596922867244,1.6834232986830102,0.2518713130434096
14156573,interevent,2508.5596922867244,2509.1930579566624,0.6333656699380299,0.09476323812834989
14156573,interevent,2509.1930579566624,2521.457487923897,10.778330430238384,1.6126379146609813
14157808,initial,2447.687606282532,2448.0017978642013,0.3141915816690925,0.04700888141686658
14157808,interevent,2448.0017978642013,2469.38442130443,20.452067884724784,3.0600082561579014
14157808,interevent,2469.38442130443,2489.304197797418,17.857276493453355,2.6717793922087307
14157808,interevent,2489.304197797418,2501.066145229004,10.463336320578492,1.565508960188838
14157808,interevent,2501.066145229004,2520.637986993237,18.08574222723655,2.7059620986013644
14158303,initial,2447.687606282532,2453.85100822148,6.1634019389475725,0.9221591149365082
14158303,interevent,2453.85100822148,2463.188021960737,8.40645818375333,1.2577618846328948
14158303,interevent,2463.188021960737,2475.059951450296,10.864985045527646,1.625603050495357
14158303,interevent,2475.059951450296,2488.44303458349,12.32752757769049,1.8444265087698601
14158303,interevent,2488.44303458349,2494.9782554559624,6.535220872472564,0.9777901158110983
14158303,interevent,2494.9782554559624,2503.0385147843363,6.761648217366201,1.0116678414621034
14158303,interevent,2503.0385147843363,2506.677621528368,3.6391067440317775,0.5444777879939541
14158303,interevent,2506.677621528368,2516.0267042261075,7.869927605239354,1.1774869701749706
14158619,initial,2447.687606282532,2463.0908028884,14.472641050364018,2.1653752252406826
14177685,initial,2474.166761370376,2482.098113490541,7.9313521201647745,1.186677215575176
14179884,initial,2474.166761370376,2488.41940300068,13.197086074800607,1.974528569616067
14225672,initial,2500.1875831289217,2523.6019617501142,21.92827908419622,3.280876800291239
14226320,initial,2447.687606282532,2466.843884730322,18.22572289228583,2.7269057994128203
14226320,interevent,2466.843884730322,2476.4169810258395,8.566151851486211,1.281655015854297
14226320,interevent,2476.4169810258395,2481.7493933011096,5.332412275270144,0.797827666108588
14226320,interevent,2481.7493933011096,2482.9869959304738,1.237602629364119,0.18516828151765605
14226320,interevent,2482.9869959304738,2483.406474659565,0.4194787290912245,0.06276178924970569
14226320,interevent,2483.406474659565,2513.907136131659,26.66733971308304,3.989928067506005
14226320,interevent,2513.907136131659,2519.71989276737,5.8058121912145,0.8686570638701767
14226320,interevent,2519.71989276737,2521.4435649053657,1.7236721379958908,0.2578932850656213
14226607,initial,2500.1875831289217,2508.9457828651584,8.758199736236747,1.3103889373446131
14226920,initial,2447.687606282532,2452.8397736640177,5.152167381485469,0.7708596907322032
14226920,interevent,2452.8397736640177,2452.864776099615,0.0250024355973437,0.0037408275673224164
14226920,interevent,2452.864776099615,2490.9473846763985,35.089553021744905,5.25004721070897
14251565,initial,2447.687606282532,2465.8785219701867,17.26036013215071,2.5824696459220946
14252394,initial,2474.166761370376,2477.429551136001,3.2627897656248024,0.4881737962730096
14252394,interevent,2477.429551136001,2508.31239201412,28.528674211608177,4.268418192077342
14252825,initial,2474.166761370376,2480.992359426863,6.825598056486797,1.021235922146754
14254194,initial,2500.1875831289217,2515.619734610425,13.952996389003149,2.087626756821982
14255769,initial,2474.166761370376,2476.7211379699093,2.554376599533043,0.3821820623696233
14255769,interevent,2476.7211379699093,2505.387217297819,26.311912661398765,3.936749595835272
14282584,initial,2474.166761370376,2480.093730064744,5.926968694367588,0.8867843213203912
14282584,interevent,2480.093730064744,2493.250348542092,12.101062921844914,1.8105432007092122
14282584,interevent,2493.250348542092,2503.9066212315142,9.357661578414536,1.4000795347284456
14282584,interevent,2503.9066212315142,2515.733633832884,10.347857508869764,1.5482311905651642
14285398,initial,2474.166761370376,2481.2757137350386,7.1089523646624,1.063630976149232
14285398,interevent,2481.2757137350386,2496.3477392989043,14.016470008362376,2.097123586207754
14285398,interevent,2496.3477392989043,2503.759346135087,6.112995725175097,0.9146174115168438
14330418,initial,2500.1875831289217,2514.3627104694674,12.695972248045564,1.8995526573617083
15363163,initial,3041.108636408113,3050.6645190872173,9.345234530783728,1.3982202181759935
15363163,interevent,3050.6645190872173,3050.6700746746974,0.0055555874801029,0.0008312188113564493
15363163,interevent,3050.6700746746974,3051.503412472713,0.8333377980156911,0.1246827732271032
15363163,interevent,3051.503412472713,3053.968699320855,2.4652868481421137,0.36885258506044083
15363163,interevent,3053.968699320855,3054.188144238909,0.2194449180537958,0.03283302523741576
15363163,interevent,3054.188144238909,3057.018696875515,2.617589673919156,0.3916399094004901
15363163,interevent,3057.018696875515,3058.1395255541784,1.1208286786632016,0.1676967351066516
15363163,interevent,3058.1395255541784,3059.53396231482,1.3944367606418382,0.2086335731088115
15444490,initial,1569.4379882598296,1572.1923803084594,2.754392048629825,0.4121080790954141
15444490,interevent,1572.1923803084594,1576.9202879235602,4.727907615100776,0.70738256972859
15444490,interevent,1576.9202879235602,1604.8913099200652,25.86685532999354,3.87016077380321
