TIC,Sector,Orbit,Start_BTJD,End_BTJD
26081408,44,95,2500.1875831289217,2511.7223053518683
26081408,44,96,2513.2014604443684,2519.4167382232845
26081408,44,96,2519.4236826677807,2524.4375715572387
26081460,42,91,2447.687606282532,2460.3056502612308
26081460,42,92,2461.2362058167346,2473.159816926345
26081460,44,95,2500.1875831289217,2511.7223053518683
26081460,44,96,2513.2014604443684,2519.4167382232845
26081460,44,96,2519.4236826677807,2524.4375715572387
26081949,44,95,2500.1875831289217,2511.7223053518683
26081949,44,96,2513.2014604443684,2519.4167382232845
26081949,44,96,2519.4236826677807,2524.4375715572387
26109308,42,91,2447.687606282532,2460.3056502612308
26109308,42,92,2461.2362058167346,2473.159816926345
26126184,42,91,2447.687606282532,2460.3056502612308
26126184,42,92,2461.2362058167346,2473.159816926345
26126856,44,95,2500.1875831289217,2511.7223053518683
26126856,44,96,2513.2014604443684,2519.4167382232845
26126856,44,96,2519.4236826677807,2524.4375715572387
26178271,43,93,2474.166761370376,2486.1250831289217
26178271,43,94,2487.180638684425,2498.888972017914
26500261,58,123,2882.323983593378,2889.4235206316225
26500261,58,123,2889.634168779477,2896.0554535030387
26500261,58,124,2896.26610165136,2903.38415720826
26500261,58,124,2903.5948053565808,2910.048509061802
26648243,43,93,2474.166761370376,2486.1250831289217
26648243,43,94,2487.180638684425,2498.888972017914
28832999,42,91,2447.687606282532,2460.3056502612308
28832999,42,92,2461.2362058167346,2473.159816926345
28873103,42,91,2447.687606282532,2460.3056502612308
28873103,42,92,2461.2362058167346,2473.159816926345
28911340,42,91,2447.687606282532,2460.3056502612308
28911340,42,92,2461.2362058167346,2473.159816926345
28911340,43,93,2474.166761370376,2486.1250831289217
28911340,43,94,2487.180638684425,2498.888972017914
28998540,42,91,2447.687606282532,2460.3056502612308
28998540,42,92,2461.2362058167346,2473.159816926345
28998540,43,93,2474.166761370376,2486.1250831289217
28998540,43,94,2487.180638684425,2498.888972017914
28998540,44,95,2500.1875831289217,2511.7223053518683
28998540,44,96,2513.2014604443684,2519.4167382232845
28998540,44,96,2519.4236826677807,2524.4375715572387
28999668,42,91,2447.687606282532,2460.3056502612308
28999668,42,92,2461.2362058167346,2473.159816926345
28999668,43,93,2474.166761370376,2486.1250831289217
28999668,43,94,2487.180638684425,2498.888972017914
29056431,42,91,2447.687606282532,2460.3056502612308
29056431,42,92,2461.2362058167346,2473.159816926345
29056431,43,93,2474.166761370376,2486.1250831289217
29056431,43,94,2487.180638684425,2498.888972017914
29056431,58,123,2882.323983593378,2889.4235206316225
29056431,58,123,2889.634168779477,2896.0554535030387
29056431,58,124,2896.26610165136,2903.38415720826
29056431,58,124,2903.5948053565808,2910.048509061802
29059353,58,123,2882.323983593378,2889.4235206316225
29059353,58,123,2889.634168779477,2896.0554535030387
29059353,58,124,2896.26610165136,2903.38415720826
29059353,58,124,2903.5948053565808,2910.048509061802
29069620,20,47,1842.5003724964336,1854.854539167136
29069620,20,48,1856.3962058345787,1865.47952759685
29069620,20,48,1865.5003609303385,1868.8128609312696
29106824,42,91,2447.687606282532,2460.3056502612308
29106824,42,92,2461.2362058167346,2473.159816926345
29106824,43,93,2474.166761370376,2486.1250831289217
29106824,43,94,2487.180638684425,2498.888972017914
29106882,42,91,2447.687606282532,2460.3056502612308
29106882,42,92,2461.2362058167346,2473.159816926345
29106882,43,93,2474.166761370376,2486.1250831289217
29106882,43,94,2487.180638684425,2498.888972017914
29106882,44,95,2500.1875831289217,2511.7223053518683
29106882,44,96,2513.2014604443684,2519.4167382232845
29106882,44,96,2519.4236826677807,2524.4375715572387
29107362,42,91,2447.687606282532,2460.3056502612308
29107362,42,92,2461.2362058167346,2473.159816926345
29107362,43,93,2474.166761370376,2486.1250831289217
29107362,43,94,2487.180638684425,2498.888972017914
29107362,44,95,2500.1875831289217,2511.7223053518683
29107362,44,96,2513.2014604443684,2519.4167382232845
29107362,44,96,2519.4236826677807,2524.4375715572387
30760081,4,15,1410.917224333156,1413.2505576666445
30760081,4,15,1413.2713909996671,1418.4797243336216
30760081,4,15,1421.2297243340872,1423.5005576675758
30760081,4,16,1424.5630576680414,1436.833879429381
30760081,11,29,1596.7713100183755,1609.6879766830243
30760081,11,30,1610.7921433495358,1623.875465106219
30760081,28,63,2061.847502121236,2073.958601654973
30760081,28,64,2075.1530460990034,2087.0974905407056
30760081,36,79,2280.902965109796,2292.8543424261734
30760081,36,80,2293.7918424261734,2305.9862868711352
30760081,39,85,2361.770974363666,2374.8543076934293
30760081,39,86,2375.86125213746,2389.715407225769
30959945,5,17,1437.97971276287,1450.1880460991524
30959945,5,18,1451.563046099618,1464.2713678628206
30959945,6,19,1468.2713678642176,1477.0213678670116
30959945,6,20,1478.1047012005,1490.0421896306798
31281820,5,17,1437.97971276287,1450.1880460991524
31281820,5,18,1451.563046099618,1464.2713678628206
31281820,6,19,1468.2713678642176,1477.0213678670116
31281820,6,20,1478.1047012005,1490.0421896306798
31281820,32,71,2174.222455819603,2185.9377220263705
31281820,32,72,2186.9446664713323,2200.2293886975385
31281821,6,19,1468.2713678642176,1477.0213678670116
31281821,6,20,1478.1047012005,1490.0421896306798
31353324,5,17,1437.97971276287,1450.1880460991524
31353324,5,18,1451.563046099618,1464.2713678628206
31353324,6,19,1468.2713678642176,1477.0213678670116
31353324,6,20,1478.1047012005,1490.0421896306798
31353324,32,71,2174.222455819603,2185.9377220263705
31353324,32,72,2186.9446664713323,2200.2293886975385
31373667,5,17,1437.97971276287,1450.1880460991524
31373667,5,18,1451.563046099618,1464.2713678628206
31373667,6,19,1468.2713678642176,1477.0213678670116
31373667,6,20,1478.1047012005,1490.0421896306798
31373667,32,71,2174.222455819603,2185.9377220263705
31373667,32,72,2186.9446664713323,2200.2293886975385
32068898,1,9,1325.3130924007855,1338.5214257300831
32068898,1,10,1339.6672474890947,1353.167247485835
32068898,2,11,1354.1047474853694,1367.1464141495526
32068898,2,12,1368.6047359085642,1381.5005692406558
32068898,3,13,1381.7089025736786,1382.5214025736786
32068898,3,13,1382.6047359071672,1383.62556924019
32068898,3,13,1383.6672359071672,1384.2714025736786
32068898,3,13,1384.31306924019,1385.87556924019
32068898,3,13,1385.93806924019,1395.4380692397244
32068898,3,13,1395.583902573213,1396.458902573213
32068898,3,13,1396.5005692397244,1396.5630692397244
32068898,3,14,1396.646402573213,1409.3755576661788
32068898,4,15,1410.917224333156,1413.2505576666445
32068898,4,15,1413.2713909996671,1418.4797243336216
32068898,4,15,1421.2297243340872,1423.5005576675758
32068898,4,16,1424.5630576680414,1436.833879429381
32068898,6,19,1468.2713678642176,1477.0213678670116
32068898,6,20,1478.1047012005,1490.0421896306798
32068898,7,21,1491.625522964634,1503.0213563013822
32068898,7,22,1504.7088563023135,1516.0838447315618
32068898,9,25,1543.2296664975584,1555.542166499421
32068898,9,26,1556.729666499421,1568.458821593318
32068898,12,31,1624.958798439242,1638.9796317690052
32068898,12,32,1640.0421317685395,1652.875453523826
32068898,27,61,2036.2780692591327,2048.125279903412
32068898,27,62,2049.1530576804653,2060.6391687882133
32068898,28,63,2061.847502121236,2073.958601654973
32068898,28,64,2075.1530460990034,2087.0974905407056
32068898,29,65,2088.2363794292323,2101.375256741885
32068898,29,66,2102.326645630412,2114.430812295992
32068898,30,67,2115.882201184518,2129.139134054538
32068898,30,68,2130.208578499034,2143.222467388492
32068898,31,69,2144.514134055469,2157.451622482855
32068898,31,70,2158.861344705336,2169.944678040687
32068898,33,73,2201.729388698004,2213.86132157268
32068898,33,74,2215.430766017642,2227.5696549103595
32068898,34,75,2228.750210466329,2240.902976674028
32068898,34,76,2241.9863100075163,2254.062698900234
32068898,36,79,2280.902965109796,2292.8543424261734
32068898,36,80,2293.7918424261734,2305.9862868711352
32068898,37,81,2307.2362868711352,2319.0279419636354
32068898,37,82,2320.222386407666,2332.576553073246
32068898,39,85,2361.770974363666,2374.8543076934293
32068898,39,86,2375.86125213746,2389.715407225769
32545814,5,17,1437.97971276287,1450.1880460991524
32545814,5,18,1451.563046099618,1464.2713678628206
32545814,6,19,1468.2713678642176,1477.0213678670116
32545814,6,20,1478.1047012005,1490.0421896306798
32545814,32,71,2174.222455819603,2185.9377220263705
32545814,32,72,2186.9446664713323,2200.2293886975385
32545814,33,73,2201.729388698004,2213.86132157268
32545814,33,74,2215.430766017642,2227.5696549103595
32818831,62,131,2988.435048438143,2994.881807698868
32818831,62,131,2995.092455847189,3000.9234627927653
32818831,62,132,3001.134110941086,3007.53457390517
32818831,62,132,3007.7452220534906,3014.152629461605
32832770,32,71,2174.222455819603,2185.9377220263705
32832770,32,72,2186.9446664713323,2200.2293886975385
32832770,33,73,2201.729388698004,2213.86132157268
32832770,33,74,2215.430766017642,2227.5696549103595
32874667,32,71,2174.222455819603,2185.9377220263705
32874667,32,72,2186.9446664713323,2200.2293886975385
32874667,33,73,2201.729388698004,2213.86132157268
32874667,33,74,2215.430766017642,2227.5696549103595
32874669,6,19,1468.2713678642176,1477.0213678670116
32874669,6,20,1478.1047012005,1490.0421896306798
32874669,32,71,2174.222455819603,2185.9377220263705
32874669,32,72,2186.9446664713323,2200.2293886975385
32874669,33,73,2201.729388698004,2213.86132157268
32874669,33,74,2215.430766017642,2227.5696549103595
33006416,32,71,2174.222455819603,2185.9377220263705
33006416,32,72,2186.9446664713323,2200.2293886975385
33006416,33,73,2201.729388698004,2213.86132157268
33006416,33,74,2215.430766017642,2227.5696549103595
33625968,30,67,2115.882201184518,2129.139134054538
33625968,30,68,2130.208578499034,2143.222467388492
33938658,6,19,1468.2713678642176,1477.0213678670116
33938658,6,20,1478.1047012005,1490.0421896306798
33938658,33,73,2201.729388698004,2213.86132157268
33938658,33,74,2215.430766017642,2227.5696549103595
34819306,58,123,2882.323983593378,2889.4235206316225
34819306,58,123,2889.634168779477,2896.0554535030387
34819306,58,124,2896.26610165136,2903.38415720826
34819306,58,124,2903.5948053565808,2910.048509061802
34850833,58,123,2882.323983593378,2889.4235206316225
34850833,58,123,2889.634168779477,2896.0554535030387
34850833,58,124,2896.26610165136,2903.38415720826
34850833,58,124,2903.5948053565808,2910.048509061802
34854440,44,95,2500.1875831289217,2511.7223053518683
34854440,44,96,2513.2014604443684,2519.4167382232845
34854440,44,96,2519.4236826677807,2524.4375715572387
34870785,62,131,2988.435048438143,2994.881807698868
34870785,62,131,2995.092455847189,3000.9234627927653
34870785,62,132,3001.134110941086,3007.53457390517
34870785,62,132,3007.7452220534906,3014.152629461605
34870785,63,133,3014.3632776099257,3021.187351684552
34870785,63,133,3021.3979998328723,3027.3910438148305
34870785,63,134,3027.601691963151,3034.0901178894565
34870785,63,134,3034.300766037777,3040.8979882597923
34883452,58,123,2882.323983593378,2889.4235206316225
34883452,58,123,2889.634168779477,2896.0554535030387
34883452,58,124,2896.26610165136,2903.38415720826
34883452,58,124,2903.5948053565808,2910.048509061802
34885758,42,91,2447.687606282532,2460.3056502612308
34885758,42,92,2461.2362058167346,2473.159816926345
34885758,44,95,2500.1875831289217,2511.7223053518683
34885758,44,96,2513.2014604443684,2519.4167382232845
34885758,44,96,2519.4236826677807,2524.4375715572387
34942528,43,93,2474.166761370376,2486.1250831289217
34942528,43,94,2487.180638684425,2498.888972017914
34942528,58,123,2882.323983593378,2889.4235206316225
34942528,58,123,2889.634168779477,2896.0554535030387
34942528,58,124,2896.26610165136,2903.38415720826
34942528,58,124,2903.5948053565808,2910.048509061802
35001854,11,29,1596.7713100183755,1609.6879766830243
35001854,11,30,1610.7921433495358,1623.875465106219
35001854,12,31,1624.958798439242,1638.9796317690052
35001854,12,32,1640.0421317685395,1652.875453523826
35001854,38,83,2333.854319276754,2346.3334859414026
35001854,38,84,2347.2987637189217,2360.5487521416508
35001854,65,137,3068.7336248317733,3075.9674095525406
35001854,65,137,3076.178057700861,3083.47435399564
35001854,65,138,3083.685002143495,3087.4674095502123
35001854,65,138,3087.4697243650444,3090.252131771762
35001854,65,138,3090.462779919617,3096.58777991822
35024972,42,91,2447.687606282532,2460.3056502612308
35024972,42,92,2461.2362058167346,2473.159816926345
35024972,43,93,2474.166761370376,2486.1250831289217
35024972,43,94,2487.180638684425,2498.888972017914
35024972,58,123,2882.323983593378,2889.4235206316225
35024972,58,123,2889.634168779477,2896.0554535030387
35024972,58,124,2896.26610165136,2903.38415720826
35024972,58,124,2903.5948053565808,2910.048509061802
35118678,42,91,2447.687606282532,2460.3056502612308
35118678,42,92,2461.2362058167346,2473.159816926345
35118678,43,93,2474.166761370376,2486.1250831289217
35118678,43,94,2487.180638684425,2498.888972017914
35154714,43,93,2474.166761370376,2486.1250831289217
35154714,43,94,2487.180638684425,2498.888972017914
35155385,42,91,2447.687606282532,2460.3056502612308
35155385,42,92,2461.2362058167346,2473.159816926345
35155558,42,91,2447.687606282532,2460.3056502612308
35155558,42,92,2461.2362058167346,2473.159816926345
35155558,43,93,2474.166761370376,2486.1250831289217
35155558,43,94,2487.180638684425,2498.888972017914
35155558,44,95,2500.1875831289217,2511.7223053518683
35155558,44,96,2513.2014604443684,2519.4167382232845
35155558,44,96,2519.4236826677807,2524.4375715572387
35155659,42,91,2447.687606282532,2460.3056502612308
35155659,42,92,2461.2362058167346,2473.159816926345
35155659,43,93,2474.166761370376,2486.1250831289217
35155659,43,94,2487.180638684425,2498.888972017914
35155659,44,95,2500.1875831289217,2511.7223053518683
35155659,44,96,2513.2014604443684,2519.4167382232845
35155659,44,96,2519.4236826677807,2524.4375715572387
35155775,42,91,2447.687606282532,2460.3056502612308
35155775,42,92,2461.2362058167346,2473.159816926345
35155775,43,93,2474.166761370376,2486.1250831289217
35155775,43,94,2487.180638684425,2498.888972017914
35155775,44,95,2500.1875831289217,2511.7223053518683
35155775,44,96,2513.2014604443684,2519.4167382232845
35155775,44,96,2519.4236826677807,2524.4375715572387
35156014,42,91,2447.687606282532,2460.3056502612308
35156014,42,92,2461.2362058167346,2473.159816926345
35156014,43,93,2474.166761370376,2486.1250831289217
35156014,43,94,2487.180638684425,2498.888972017914
35156014,44,95,2500.1875831289217,2511.7223053518683
35156014,44,96,2513.2014604443684,2519.4167382232845
35156014,44,96,2519.4236826677807,2524.4375715572387
35156034,43,93,2474.166761370376,2486.1250831289217
35156034,43,94,2487.180638684425,2498.888972017914
35156034,44,95,2500.1875831289217,2511.7223053518683
35156034,44,96,2513.2014604443684,2519.4167382232845
35156034,44,96,2519.4236826677807,2524.4375715572387
35156120,44,95,2500.1875831289217,2511.7223053518683
35156120,44,96,2513.2014604443684,2519.4167382232845
35156120,44,96,2519.4236826677807,2524.4375715572387
35156210,44,95,2500.1875831289217,2511.7223053518683
35156210,44,96,2513.2014604443684,2519.4167382232845
35156210,44,96,2519.4236826677807,2524.4375715572387
35156221,44,95,2500.1875831289217,2511.7223053518683
35156221,44,96,2513.2014604443684,2519.4167382232845
35156221,44,96,2519.4236826677807,2524.4375715572387
35156235,42,91,2447.687606282532,2460.3056502612308
35156235,42,92,2461.2362058167346,2473.159816926345
35156235,44,95,2500.1875831289217,2511.7223053518683
35156235,44,96,2513.2014604443684,2519.4167382232845
35156235,44,96,2519.4236826677807,2524.4375715572387
35156250,43,93,2474.166761370376,2486.1250831289217
35156250,43,94,2487.180638684425,2498.888972017914
35156413,43,93,2474.166761370376,2486.1250831289217
35156413,43,94,2487.180638684425,2498.888972017914
35156755,42,91,2447.687606282532,2460.3056502612308
35156755,42,92,2461.2362058167346,2473.159816926345
35156755,43,93,2474.166761370376,2486.1250831289217
35156755,43,94,2487.180638684425,2498.888972017914
35156755,44,95,2500.1875831289217,2511.7223053518683
35156755,44,96,2513.2014604443684,2519.4167382232845
35156755,44,96,2519.4236826677807,2524.4375715572387
35156829,44,95,2500.1875831289217,2511.7223053518683
35156829,44,96,2513.2014604443684,2519.4167382232845
35156829,44,96,2519.4236826677807,2524.4375715572387
35156991,42,91,2447.687606282532,2460.3056502612308
35156991,42,92,2461.2362058167346,2473.159816926345
35156991,43,93,2474.166761370376,2486.1250831289217
